customerID|productID|productValidFrom|productValidThru|installationDate|customerName|salesmanID|officePhone|officeFax|corporateEmail1|corporateEmail2|npwp
NS6146040002626|NM1011|2020-11-26|2021-11-25|2020-11-26|CV. KHARISMA ND6-MERAUKE UNICHARM|614|0813-4401-8018||herrymrk@gmail.com||03.121.908.2-956.000
NS6021100001163|ND6150|2021-12-01|2022-11-30||PT. MULTISARI ARYA SENTOSA ND6-Tanjung Pinang|608|0771-4440355||edi.dianto@multisari.aryasentosa.com|purchase@multisari.aryasentosa.com|02.483.210.7-214.000
NS6091070001801|ND6150|2021-11-18|2022-11-17|2018-11-08|PT. MENARA NUSANTARA PERKASA ND6-BATURAJA|614|0717-9106267|0717-9106267|menaraperkasapalembang@gmail.com|menara.bangka@yahoo.co.id|03.070.304.5-307.000
NS6091070001797|ND6150|2022-11-18|2023-11-17|2018-11-05|PT. MENARA NUSANTARA PERKASA ND6-PALEMBANG|614|0717-9106267||menaragroup.bangka01@gmail.com|menara.bangka@yahoo.co.id|03.070.304.5-307.000
NS6083020002744|ND6320|2020-11-23|2021-11-22|2020-11-23|PT. PAKMU MANDIRI UTAMA ND6-JAKTIM UNICHARM|608|081219586966||emil17.pakmu@gmail.com|budipakmu@gmail.com|02.312.967.9-004.000
NS6083020002744|NM1011|2020-11-23|2021-11-22|2020-11-23|PT. PAKMU MANDIRI UTAMA ND6-JAKTIM UNICHARM|608|081219586966||emil17.pakmu@gmail.com|budipakmu@gmail.com|02.312.967.9-004.000
NS6081030002716|ND6060|2022-11-13|2023-11-12|2020-11-13|PT. HENSON ALFA GROS ND6-PEKANBARU|608|0761-27682||auroravi80@yahoo.co.id|ithenson.93@gmail.com|75.419.760.6-211.000
NS6082050002724|ND6060|2022-11-13|2023-11-12|2020-11-13|PT. SUMBER SEHAT MAKMUR ND6-BANJARMASIN (NESTLE)|608|||sumbersehat.bjm@yahoo.com|ul_amien@yahoo.com|02.236.775.9.732.000
NS6025010001191|NT1010|2021-04-06|2022-04-05|2019-03-19|PT. Graha Artha Persada ND6-Singaraja|614|08170510520|0362-25336|garrytl.gap@gmail.com|grahaarthapersada@yahoo.com|02.555.392.6-904.000
NS6025010001191|ND6321|2022-04-06|2023-04-05|2018-03-12|PT. Graha Artha Persada ND6-Singaraja|614|08170510520|0362-25336|garrytl.gap@gmail.com|grahaarthapersada@yahoo.com|02.555.392.6-904.000
NS6031070002755|ND6320|2020-11-30|2021-11-29|2020-11-30|PT. CAHAYA LESTARI SRIWIJAYA ND6-PALEMBANG|606|0711-5626751||cahayalestariplg@gmail.com||01.948.148.0-301.000
NS6031070002755|NI1023|2020-12-06|2021-12-05|2020-11-30|PT. CAHAYA LESTARI SRIWIJAYA ND6-PALEMBANG|606|0711-5626751||cahayalestariplg@gmail.com||01.948.148.0-301.000
NS6146020002628|NM1011|2020-11-23|2021-11-22|2020-11-23|PT. AGUNG MALUKU ND6-TERNATE UNICHARM|614|08124752048||agungmaluku2017@gmail.com||03.322.344.7-942.000
NS6146010002743|NM1011|2020-11-26|2021-11-25|2020-11-26|PT. AGUNG MALUKU ND6-TOBELO UNICHARM|614|08124752048||agungmaluku.tobelo@gmail.com||03.322.344.7-943.001
NS6083030002752|ND6320|2020-11-30|2021-11-29|2020-11-30|CV. RICKY JAYA ND6-BOGOR UNIVENUS|608|0251-8470888||ricky_jy@yahoo.com||31.667.743.4.404.000
NS6083030002752|NI1010|2020-11-30|2020-12-04|2020-11-30|CV. RICKY JAYA ND6-BOGOR UNIVENUS|608|0251-8470888||ricky_jy@yahoo.com||31.667.743.4.404.000
NS6083040002474|ND6320|2020-11-30|2021-11-29|2020-11-30|UD. MAKIN JAYA ND6-KUDUS PVM |608|0291-2911244||mjayakudus@yahoo.com||06.972.564.6-506.000
NS6083040002474|NM1011|2020-11-30|2021-11-29|2020-11-30|UD. MAKIN JAYA ND6-KUDUS PVM |608|0291-2911244||mjayakudus@yahoo.com||06.972.564.6-506.000
NS6143030002664|NT1010|2021-11-18|2022-11-17|2020-11-18|PT. DISTRIBUSINDO KARUNIA SEJATI ND6-JAKBAR|614|0813-9108-1010||distribusindoks.jakarta@gmail.com||85.074.870.8-043.000
NS6143030002664|NM1011|2021-11-18|2022-11-17|2020-11-18|PT. DISTRIBUSINDO KARUNIA SEJATI ND6-JAKBAR|614|0813-9108-1010||distribusindoks.jakarta@gmail.com||85.074.870.8-043.000
NS6142050002757|ND6320|2020-11-30|2021-11-29|2020-11-30|PT. SINAR BARU CEMERLANG ND6-BANJARMASIN CMI|614|0511-3251505||sbc_lanny@yahoo.co.id||02.431.004.7-731.000
NS6142040002758|ND6321|2020-11-30|2021-11-29|2020-11-30|PT. SINAR BARU CEMERLANG ND6-PALANGKARAYA CMI|614|0511-3251505||sbc_lanny@yahoo.co.id|sbc_banjarmasin@yahoo.com|02.431.004.7-711.001
NS6031060002759|ND6320|2020-12-14|2021-12-13|2020-12-14|PT. CAHAYA LESTARI SRIWIJAYA ND6-BENGKULU|606|0711-5626751||cahayalestariplg@gmail.com||01.948.148.0-301.000
NS6031100002760|ND6320|2020-12-14|2021-12-13|2020-12-14|PT. CAHAYA LESTARI SRIWIJAYA ND6-BELITUNG|606|0711-5626751||cahayalestariplg@gmail.com||01.948.148.0-301.000
NS6101070002753|ND6320|2020-12-07|2021-12-06|2020-12-07|PT. CAHAYA LESTARI SRIWIJAYA ND6-PANGKAL PINANG|606|0711-5626751||cahayalestariplg@gmail.com||01.948.148.0-301.000
NS6031070002754|ND6320|2020-12-07|2021-12-06|2020-12-07|PT. CAHAYA LESTARI SRIWIJAYA ND6-LUBUK LINGGAU|606|0711-5626751||cahayalestariplg@gmail.com||01.948.148.0-301.000
NS6031070002754|NI1023|2020-12-07|2020-12-12|2020-12-07|PT. CAHAYA LESTARI SRIWIJAYA ND6-LUBUK LINGGAU|606|0711-5626751||cahayalestariplg@gmail.com||01.948.148.0-301.000
NS6031070002754|NI1021|2020-12-07|2020-12-12|2020-12-07|PT. CAHAYA LESTARI SRIWIJAYA ND6-LUBUK LINGGAU|606|0711-5626751||cahayalestariplg@gmail.com||01.948.148.0-301.000
NS6031100002760|NI1023|2020-12-14|2020-12-19|2020-12-14|PT. CAHAYA LESTARI SRIWIJAYA ND6-BELITUNG|606|0711-5626751||cahayalestariplg@gmail.com||01.948.148.0-301.000
NS6031100002760|NI1021|2020-12-14|2020-12-19|2020-12-14|PT. CAHAYA LESTARI SRIWIJAYA ND6-BELITUNG|606|0711-5626751||cahayalestariplg@gmail.com||01.948.148.0-301.000
NS6041030002763|ND6320|2020-11-30|2021-11-29|2020-11-30|CV. NURUL JAYA BERSAMA ND6-RIAU|604|082388002325||cvnuruljayabersama@gmail.com||995.600.893.2-213.000
NS6041030002763|NM1011|2020-11-30|2021-11-29|2020-11-30|CV. NURUL JAYA BERSAMA ND6-RIAU|604|082388002325||cvnuruljayabersama@gmail.com||995.600.893.2-213.000
NS6143060002734|ND6326|2020-11-30|2021-11-29|2020-11-30|UD. PAWIT MULYA ND6-PACITAN INAFOOD|614|0852-5959-4800||pawit.mulya@gmail.com||08.686.123.4-647.000
NS6143060002734|NM1011|2020-11-30|2021-11-29|2020-11-30|UD. PAWIT MULYA ND6-PACITAN INAFOOD|614|0852-5959-4800||pawit.mulya@gmail.com||08.686.123.4-647.000
NS6081020002762|ND6320|2021-12-03|2022-12-03|2020-12-03|PT. SUKSES REZEKI BERSAMA ND6-MEDAN|608|081264808602||ardiyantoyanto71@gmail.com||02.081.676.5-117.000
NS6081020002762|NI1014|2020-12-03|2020-12-03|2020-12-03|PT. SUKSES REZEKI BERSAMA ND6-MEDAN|608|081264808602||ardiyantoyanto71@gmail.com||02.081.676.5-117.000
NS6081020002762|NI1023|2020-12-03|2020-12-08|2020-12-03|PT. SUKSES REZEKI BERSAMA ND6-MEDAN|608|081264808602||ardiyantoyanto71@gmail.com||02.081.676.5-117.000
NS6083030001863|ND6150|2022-11-26|2023-11-25|2018-11-26|PT. CAHAYA INTI GLOBAL PRATAMA ND6-BANDUNG|608|022-42821258||christian.cigp@gmail.com|Sales.cigp@gmail.com|75.080.108.6-422.000
NS6083030001863|ND6321|2022-11-26|2023-11-25|2018-11-26|PT. CAHAYA INTI GLOBAL PRATAMA ND6-BANDUNG|608|022-42821258||christian.cigp@gmail.com|Sales.cigp@gmail.com|75.080.108.6-422.000
NS6083030001863|NM1011|2022-11-26|2023-11-25|2018-11-26|PT. CAHAYA INTI GLOBAL PRATAMA ND6-BANDUNG|608|022-42821258||christian.cigp@gmail.com|Sales.cigp@gmail.com|75.080.108.6-422.000
NS6083030001863|NT1010|2020-11-26|2021-11-25|2019-02-20|PT. CAHAYA INTI GLOBAL PRATAMA ND6-BANDUNG|608|022-42821258||christian.cigp@gmail.com|Sales.cigp@gmail.com|75.080.108.6-422.000
NS0043060001253|NM1011|2020-09-02|2021-09-01|2019-09-02|PT. ARVINDA JAYA ABADI-ND6-SIDOARJO|604|031-8012000|031-8010881|accounting@arvinda.co.id|admin@arvinda.co.id|02.207.371.2-641.000
NS6032020001376|NT1010|2021-12-01|2022-11-30|2019-04-29|PT. SUMBER JAYA MAS-ND6-WAHAU|606|0554-23588||SJ.REDEB@GMAIL.COM|GANDA.WILIANTO@GMAIL.COM|74.999.037.0-727.000
NS6032020001376|NM1011|2022-12-02|2023-12-01|2019-04-29|PT. SUMBER JAYA MAS-ND6-WAHAU|606|0554-23588||SJ.REDEB@GMAIL.COM|GANDA.WILIANTO@GMAIL.COM|74.999.037.0-727.000
NS6032050001323|ND6120|2022-11-01|2023-10-31|2017-10-30|PT. Kaya Pangan Sejahtera ND6-Barabai|606|08195151815||bajp2000@yahoo.co.id||73.131.413.4-731.000
NS6032030001307|ND6150|2022-11-01|2023-10-31|2017-10-16|CV. Mekar Agung Sejahtera ND6-Pontianak|606|0561-771749|0561-771746|ma.sejahtera16@gmail.com|cvmas2009.ptk@gmail.com|71.578.617.4-701.000
NS6133030002097|ND6320|2022-11-11|2023-11-10|2019-11-11|PT. SURYA ANUGERAH SENTOSA ND6-BOGOR1 NESTLE|614|087880205439||sas.wulan@gmail.com||02.414.906.4-431.000
NS6133030002097|NT1010|2022-11-11|2023-11-10|2019-11-12|PT. SURYA ANUGERAH SENTOSA ND6-BOGOR1 NESTLE|614|087880205439||sas.wulan@gmail.com||02.414.906.4-431.000
NS6033040001363|NT1010|2021-11-01|2022-10-31|2019-03-14|CV. SEJATI ND6-PATI|604|0815-6656-084||sejatipati71@gmail.com|a_sejatipati@yahoo.com|72.471.963.8-507.000
NS6033040001372|NT1010|2021-11-01|2022-10-31|2019-04-02|PT. Plambopratama Joyo Santoso ND6- Pemalang|605|0283-340767||plambopemalang@yahoo.com|plambopemalang@gmail.com|01.527.922.7-501.000
NS6033040001371|NT1010|2022-11-01|2023-10-31|2019-04-02|PT. Plambopratama Joyo Santoso ND6-Pekalongan|605|0285-4411618|0285-4411618|plambo.pekalongan@yahoo.com|ivanatee@gmail.com|01.527.922.7-501.000
NS6032050001378|NT1010|2022-11-01|2023-10-31|2019-05-22|PT. SINAR SUKSES SEJAHTERA ND6-BATULICIN NESTLE|606|085349844193||semangatgroupbjm@gmail.com|sss_semangat@yahoo.com|71.132.068.9-731.000
NS6023030001137|ND6150|2022-12-01|2023-11-30||PT. GRAHA PANGAN LESTARI-ND6- Karawang|605|||pt_gpl_krw@yahoo.com.sg|vero.fredyveni@gmail.com|01.513.016.4-408.000
NS6031050002764|ND6320|2020-12-14|2021-12-13|2020-12-14|PT. OGAN SAKTI PRATAMA ND6-JAMBI UNICHARM (RGL)|606|0741-3063124||ogan_gn@yahoo.com||82.610.327.7-331.000
NS6031050002764|NM1011|2020-12-14|2021-12-13|2020-12-14|PT. OGAN SAKTI PRATAMA ND6-JAMBI UNICHARM (RGL)|606|0741-3063124||ogan_gn@yahoo.com||82.610.327.7-331.000
NS6031050002765|ND6321|2020-12-14|2021-12-13|2020-12-14|PT. OGAN SAKTI PRATAMA ND6-JAMBI UNICHARM (SD)|606|0741-3063124||ogan_gn@yahoo.com||82.610.327.7-331.000
NS6031020002103|NT1010|2022-02-11|2023-02-10|2019-11-19|PT. BINTANG MUTIARA CEMERLANG ND6-DELI SERDANG|614|081376459023||bmc.nestle@gmail.com||02.501.844.1-113.000
NS6033040001741|ND6121|2022-09-13|2023-09-12|2018-09-13|CV. MODERN LESTARI ABADI ND6-SOLO (ARKSTARINDO)|614|081528054435||accounting@arkstarindo.com|accounting@arkstarindo.com|02.016.725.0-046.000
NS6023040001132|ND6150|2022-12-01|2023-11-30||CV. Tiga Bintang Sejahtera-ND6-Tegal|604|0283 324470||hotibtegal@gmail.com|nurkhasanah.tbs@gmail.com|21.044.940.1-501.000
NS6025030001140|NM1011|2021-12-01|2022-11-30|2017-12-01|UD. Sinar Jaya Sakti ND6-Kalabahi NTT|604|0386-21026|0386-21306|antonyjanong@gmail.com||09.626.469.2.925.000
NS6025030001140|NT1010|2020-12-01|2021-12-01|2019-06-24|UD. Sinar Jaya Sakti ND6-Kalabahi NTT|604|0386-21026|0386-21306|antonyjanong@gmail.com||09.626.469.2.925.000
NS6031020001620|NM1011|2022-10-10|2023-10-09|2019-10-10|PT. BINTANG MUTIARA CEMERLANG ND6-MEDAN|614|081265961933||pt_bmc138@yahoo.co.id||63.647.738.2-113.000
NS6031020001620|NT1010|2021-10-10|2022-10-09|2019-12-20|PT. BINTANG MUTIARA CEMERLANG ND6-MEDAN|614|081265961933||pt_bmc138@yahoo.co.id||63.647.738.2-113.000
NS6021090001136|NM1011|2022-12-01|2023-11-30||PT. MULTIBOGA ARYA SENTOSA ND6-BATAM|608|0778 - 7486707||sudianto@multiboga.aryasentosa.com|spv2@multiboga.aryasentosa.com|02.692.631.1-215.000
NS6021090001136|ND6150|2022-12-01|2023-11-30||PT. MULTIBOGA ARYA SENTOSA ND6-BATAM|608|0778 - 7486707||sudianto@multiboga.aryasentosa.com|spv2@multiboga.aryasentosa.com|02.692.631.1-215.000
NS6021090001172|NT1010|2020-12-01|2021-11-30|2019-04-10|PT. BERSAMA SUKSES MANDIRI ND6-SUNGAI LIAT|608|0717-4262031|082330429992|bersamagroup@yahoo.com|iwansetiadi3107@yahoo.com|02.248.989.2-315.000
NS6043010001293|NM1011|2020-12-19|2021-12-18|2019-12-19|PT. MANOHARA ASRI ND6-BINTARO|604|021-22733595|021-22733824|dynugroho2012@gmail.com|angga.laksana86@gmail.com|01.673.075.6-641.000
NS6032010001407|ND6150|2022-12-01|2023-11-30|2017-12-11|CV. MITRA KARYA SEJATI ND6-SAMARINDA|606|0813-4726-5885||mks_smd@yahoo.com|mitra_karya_sejati@yahoo.com|85.529.596.0-722.000
NS6033030001867|ND6150|2022-12-03|2023-12-02|2018-12-03|PT. Sukses Makmur Abadi ND6-Bekasi Jatiwaringin|610|||renty.octora@suksesmakmur.co.id|elaine.susanto@sarimurni.co.id|02.323.263.0-432.000
NS6033030001867|ND6151|2022-12-03|2023-12-02|2018-12-03|PT. Sukses Makmur Abadi ND6-Bekasi Jatiwaringin|610|||renty.octora@suksesmakmur.co.id|elaine.susanto@sarimurni.co.id|02.323.263.0-432.000
NS6033040001385|ND6220|2022-12-01|2023-11-30|2017-11-20|PT. Satria Sakti ND6-Gombong|604|0287-473630||laporanpromosi_buana@yahoo.com||01.795.336.5-522.000
NS6022050001148|ND6150|2022-12-01|2023-11-30||CV. Sukses Mandiri-ND6-Banjarmasin|606||085249881818(untung)|cv.suksesmandiri18@gmail.com|cv.suksesmandiri18@gmail.com|80.030.864.5-731.000
NS6033040001408|ND6220|2022-12-01|2023-11-30|2017-12-11|PT. SATRIA SAKTI ND6-CILACAP|604|(0282) 548266||laporanpromosi_buana@yahoo.com|laporanpromosi_buana@yahoo.com|01.795.336.5-522.000
NS6044050002767|ND6320|2020-12-07|2021-12-06|2020-12-07|PT. SAMA MAJU PRIMA ND6-MAKASSAR CMI|604|||accounting.ho@samamajuprima.co.id||01.422.976.9-812.000
NS6044050002767|NI1023|2020-12-07|2020-12-12|2020-12-07|PT. SAMA MAJU PRIMA ND6-MAKASSAR CMI|604|||accounting.ho@samamajuprima.co.id||01.422.976.9-812.000
NS6044050002767|NI1021|2020-12-07|2020-12-12|2020-12-07|PT. SAMA MAJU PRIMA ND6-MAKASSAR CMI|604|||accounting.ho@samamajuprima.co.id||01.422.976.9-812.000
NS6043060001875|ND6250|2022-12-10|2023-12-09|2018-12-10|PT. MOGA DJAJA ND6-MALANG|604|08113105567|0341-362308|moga_djaja@yahoo.com||01.108.083.5-631.000
NS6034050001475|NT1010|2020-02-01|2021-01-31|2019-04-11|PT. WIRA EKA PERSADATAMA ND6-BONE|614|0481-28642|0481-28641|wep_bone@yahoo.com||01.832.848.4-812.000
NS6033060002771|ND6320|2020-12-07|2021-12-06|2020-12-07|CV. BUANA MAS ND6-BOJONEGORO CMI|608|085231328182||anthony_widianto@yahoo.com||02.256.611.1-614.000
NS6033060002772|ND6320|2020-12-07|2021-12-06|2020-12-07|CV. BUANA MAS ND6-KEDIRI CMI|608|085231328182||anthony_widianto@yahoo.com||02.256.611.1-614.000
NS6143030002766|ND6320|2021-12-07|2022-12-06|2020-12-07|PT. PANJUNAN ND6-CIMAHI|614|022-6012366||accounting.pusat@panjunan.com|master.support@panjunan.com|01.240.559.3-422.000
NS6143030002766|NI1014|2020-12-07|2020-12-07|2020-12-07|PT. PANJUNAN ND6-CIMAHI|614|022-6012366||accounting.pusat@panjunan.com|master.support@panjunan.com|01.240.559.3-422.000
NS6143030002766|NI1023|2020-12-07|2020-12-12|2020-12-07|PT. PANJUNAN ND6-CIMAHI|614|022-6012366||accounting.pusat@panjunan.com|master.support@panjunan.com|01.240.559.3-422.000
NS6144040002733|ND6320|2020-12-07|2021-12-06|2020-12-07|PT. ANUGERAH SUBUR PERKASA ND6-POLEWALI UNICHARM|614|085298736086||abangmitramamuju@gmail.com||83.657.449.1-814.000
NS6145030002618|ND6320|2020-12-07|2021-12-06|2020-12-07|PT. PUTRA HARAPAN SUMBER ANUGERAH ND6-LARANTUKA|614|082233563342||harapanlarantuka@gmail.com||73.423.702.7-921.000
NS6145030002618|NM1011|2020-12-07|2021-12-06|2020-12-07|PT. PUTRA HARAPAN SUMBER ANUGERAH ND6-LARANTUKA|614|082233563342||harapanlarantuka@gmail.com||73.423.702.7-921.000
NS6143040002712|ND6320|2020-12-10|2021-12-09|2020-12-10|PT. PRATAMA ABADI SANTOSO ND6-KLATEN UNICHARM|614|085725889682||itdiv.pas@gmail.com||02.403.132.0-525.001
NS6143040002712|NM1011|2020-12-10|2021-12-09|2020-12-10|PT. PRATAMA ABADI SANTOSO ND6-KLATEN UNICHARM|614|085725889682||itdiv.pas@gmail.com||02.403.132.0-525.001
NS6083030002774|ND6320|2020-12-14|2021-12-13|2020-12-14|PT. SURYA DONASIN ND6-BANDUNG UNICHARM|608|(022) 5408788||bandung_sa@suryadonasin.com||012245841441000
NS6083030002774|NM1011|2020-12-14|2021-12-13|2020-12-14|PT. SURYA DONASIN ND6-BANDUNG UNICHARM|608|(022) 5408788||bandung_sa@suryadonasin.com||012245841441000
NS6033040002697|ND6060|2020-11-30|2021-11-29|2020-11-30|PT. USAHA JAYA MAKMUR SENTOSA ND6-SEMARANG UCI|608|024-7608389|024-7609087|usahajaya_smg@yahoo.com||72.020.966.7-503.000
NS6034050002673|ND6328|2020-12-07|2021-12-06|2020-12-07|PT. WIRA EKA PERSADATAMA ND6-MAKASSAR UNICHARM|614|0823-4367-7988||phieburhan@yahoo.com||01.832.848.4-812.000
NS6033010002583|NM1011|2020-12-07|2021-12-06|2020-12-07|PT. SKYPUTRA PANCASURYA ND6-TANGERANG UNICHARM  |614|021-59406012|021-59405785|tangerang@skyputra.com|kanter@skyputra.com|01.605.744.0.415.000
NS6035030002726|ND6320|2020-11-19|2021-11-18|2020-11-19|PT. LINKA JAYA SENTOSA ND6-KUPANG|614|082228228220||Hendricusmaubere@gmail.com||94.421.467.5-922.000
NS6035030002726|NI1021|2020-11-19|2020-11-21|2020-11-19|PT. LINKA JAYA SENTOSA ND6-KUPANG|614|082228228220||Hendricusmaubere@gmail.com||94.421.467.5-922.000
NS6035030002726|NI1014|2020-11-19|2020-11-19|2020-11-19|PT. LINKA JAYA SENTOSA ND6-KUPANG|614|082228228220||Hendricusmaubere@gmail.com||94.421.467.5-922.000
NS6023030001211|ND6060|2020-11-25|2021-11-24|2020-11-25|PT. Roxy Prameswari ND6-Lampung|604|021-88324068|021-88324070|nicholas.soedarsono@gmail.com|marief301259@gmail.com|01.572.960.1-028.000
NS6033040002777|ND6327|2020-12-07|2021-12-06|2020-12-07|CV. SINAR REJEKI ND6-JEMBER INAFOOD|605|082351887609||sinar_rejekibeverage@yahoo.com||31.519.392.0-627.000
NS6033040002777|NM1011|2020-12-07|2021-12-06|2020-12-07|CV. SINAR REJEKI ND6-JEMBER INAFOOD|605|082351887609||sinar_rejekibeverage@yahoo.com||31.519.392.0-627.000
NS6093060001616|ND6327|2020-12-07|2021-12-06|2020-12-07|CV. SINAR REJEKI ND6-BANYUWANGI INAFOOD|605|082351887609||sinar_rejekibeverage@yahoo.com||31.519.392.0-627.000
NS6093060001616|NM1011|2020-12-07|2021-12-06|2020-12-07|CV. SINAR REJEKI ND6-BANYUWANGI INAFOOD|605|082351887609||sinar_rejekibeverage@yahoo.com||31.519.392.0-627.000
NS6033040002776|ND6327|2020-12-07|2021-12-06|2020-12-07|CV. SINAR REJEKI ND6-BONDOWOSO INAFOOD|605|082351887609||sinar_rejekibeverage@yahoo.com||31.519.392.0-627.000
NS6033040002776|NM1011|2020-12-07|2021-12-06|2020-12-07|CV. SINAR REJEKI ND6-BONDOWOSO INAFOOD|605|082351887609||sinar_rejekibeverage@yahoo.com||31.519.392.0-627.000
NS6033060002769|NI1023|2020-12-14|2020-12-19|2020-12-14|CV. BUANA MAS ND6-MADIUN CMI|608|085231328182||anthony_widianto@yahoo.com||02.256.611.1-614.000
NS6033060002769|NI1021|2020-12-14|2020-12-19|2020-12-14|CV. BUANA MAS ND6-MADIUN CMI|608|085231328182||anthony_widianto@yahoo.com||02.256.611.1-614.000
NS6033060002771|NI1021|2020-12-14|2020-12-19|2020-12-14|CV. BUANA MAS ND6-BOJONEGORO CMI|608|085231328182||anthony_widianto@yahoo.com||02.256.611.1-614.000
NS6033060002771|NI1023|2020-12-14|2020-12-19|2020-12-14|CV. BUANA MAS ND6-BOJONEGORO CMI|608|085231328182||anthony_widianto@yahoo.com||02.256.611.1-614.000
NS6034040001392|NT1010|2022-12-01|2023-11-30|2019-05-27|UD. MITRA MAKASSAR ND6-MAMUJU|605|||lumrant@yahoo.com|bintangkejora1110@gmail.com|08.270.181.4-801.000
NS6083040001397|NT1010|2022-11-27|2023-11-26|2019-03-15|CV. MITRA DISTRIBUSI PERKASA ND6-PURWOREJO|608| 082892701172||henny_0128@yahoo.com|cvmdppwj@gmail.com|74.704.753.8-524.000
NS6083060001854|ND6250|||2018-12-03|PT. ALAM ANUGERAH SARANA DAYA ND6-PONOROGO|608|0351-868088|0351-866401|alam.anugerah.s.daya@gmail.com||01.498.718.4-641.000
NS6035030002726|NM1012|2020-11-19|2021-11-18|2020-11-19|PT. LINKA JAYA SENTOSA ND6-KUPANG|614|082228228220||Hendricusmaubere@gmail.com||94.421.467.5-922.000
NS6023030001073|ND6MIGRASI|2019-12-01|2020-11-30||EDI SUMARDI-ND6 Non PKP (Surya damai sejahtera)|606|0267-405608||budi.surjana@gmail.com||67.457.372-0-404.000
NS6023030001073|MobileSFA|2019-12-01|2020-11-30||EDI SUMARDI-ND6 Non PKP (Surya damai sejahtera)|606|0267-405608||budi.surjana@gmail.com||67.457.372-0-404.000
NS6023030001073|ND6CU|2019-12-01|2020-11-30||EDI SUMARDI-ND6 Non PKP (Surya damai sejahtera)|606|0267-405608||budi.surjana@gmail.com||67.457.372-0-404.000
NS6044050002780|ND6321|2020-12-07|2021-12-06|2020-12-07|PT. SAMA MAJU PRIMA ND6-KENDARI CMI|604|0411-4672944||accounting.ho@samamajuprima.co.id||01.422.976.9-812.000
NS0051080000988|NM1011|2022-12-04|2023-12-03|2020-12-04|PT. Enggal Perdana ND6-Lampung|606|0721-262603-264577|0721-264926|enggalperdana@robbysatya.com||01.239.463.1-322.000
NS6143030002664|NM1011|2020-12-03|2021-12-02|2020-12-03|PT. DISTRIBUSINDO KARUNIA SEJATI ND6-JAKBAR|614|0813-9108-1010||distribusindoks.jakarta@gmail.com||85.074.870.8-043.000
NS6141080002611|NM1011|2020-11-27|2021-11-26|2020-11-27|CV. FAJAR LESTARI ND6-LAMPUNG ASW|614|082380634222||Fajarlestariktb@ymail.com||01.943.826.6-322.000
NS6033010002583|ND6321|2020-12-07|2021-12-06|2020-12-07|PT. SKYPUTRA PANCASURYA ND6-TANGERANG UNICHARM  |614|021-59406012|021-59405785|tangerang@skyputra.com|kanter@skyputra.com|01.605.744.0.415.000
NS6141020002681|ND6328|2020-12-21|2021-12-20|2020-12-21|PT. ANUGERAH WAHYUDI SEJAHTERA ND6-BUKITTINGGI UCI|614|0275-235507||topanhadi7@gmail.com||01.488.064.5-202.000
NS6141020002681|NM1011|2020-12-21|2021-12-20|2020-12-21|PT. ANUGERAH WAHYUDI SEJAHTERA ND6-BUKITTINGGI UCI|614|0275-235507||topanhadi7@gmail.com||01.488.064.5-202.000
NS6141040002679|ND6328|2020-12-21|2021-12-20|2020-12-21|PT. ANUGERAH WAHYUDI SEJAHTERA ND6-PADANG UNICHARM|614|0751-4640181||muhammad-ichsan@unicharm.com|zur_zurli@yahoo.com|01.488.064.5.202.000
NS6141040002679|NM1011|2020-12-21|2021-12-20|2020-12-21|PT. ANUGERAH WAHYUDI SEJAHTERA ND6-PADANG UNICHARM|614|0751-4640181||muhammad-ichsan@unicharm.com|zur_zurli@yahoo.com|01.488.064.5.202.000
NS6141040002678|ND6328|2020-12-14|2021-12-13|2020-12-14|PT. ANUGERAH WAHYUDI SEJAHTERA ND6-SOLOK UNICHARM|614|0275-34611330||muhammad-ichsan@unicharm.com|pmj.bkt2@gmail.com|01.488.064.5-202.000
NS6141040002678|NM1011|2020-12-14|2021-12-13|2020-12-14|PT. ANUGERAH WAHYUDI SEJAHTERA ND6-SOLOK UNICHARM|614|0275-34611330||muhammad-ichsan@unicharm.com|pmj.bkt2@gmail.com|01.488.064.5-202.000
NS6141020002680|ND6328|2020-12-14|2021-12-13|2020-12-14|PT. ANUGERAH WAHYUDI SEJAHTERA ND6-PASAMAN UCI|614|0275-34611330||pmj.bkt2@gmail.com||01.488.064.5-202.000
NS6141020002680|NM1011|2020-12-14|2021-12-13|2020-12-14|PT. ANUGERAH WAHYUDI SEJAHTERA ND6-PASAMAN UCI|614|0275-34611330||pmj.bkt2@gmail.com||01.488.064.5-202.000
NS6083030002728|ND6320|2020-12-14|2021-12-13|2020-12-14|CV. SYAREKAH JAYA ND6-CIAMIS|608|08112019742||syarekahbanjar13@gmail.com||31.205.399.4-425.000
NS6044010002202|NM1011|2022-12-23|2023-12-22|2020-12-10|PT. MAHAMERU MITRA MAKMUR ND6-MAKASSAR|604|0411-448448||asrul@mahamerugroup.com||01.796.301.8-812.000
NS6041020002782|ND6320|2020-12-26|2021-12-27|2020-12-26|PT. SUMBER REZEKI BERSAMA ND6-MEDAN UNICHARM|608|061-6856111|061-6856225|rudy.gunawan83@gmail.com||01.850.703.8-123.000
NS6041020002782|NM1011|2020-12-26|2021-12-27|2020-12-26|PT. SUMBER REZEKI BERSAMA ND6-MEDAN UNICHARM|608|061-6856111|061-6856225|rudy.gunawan83@gmail.com||01.850.703.8-123.000
